"ARTIST_NAME","ARTIST_URL","SONG_NAME","SONG_URL","LYRICS",""
"louise, emma,""https://www.azlyrics.com/e/emmalouise.html","all we ask is time","https://www.azlyrics.com/lyrics/emmalouise/allweaskistime.html","love, hung heavy on chairs and campers, burnt candles to the floorboards, two hands dangled under pillows, and all we ask is time, all we ask is time, and all we ask is time, all we asked was time",""
"louise, emma,""https://www.azlyrics.com/e/emmalouise.html","talk baby talk","https://www.azlyrics.com/lyrics/emmalouise/talkbabytalk.html","so this is really it this time? no more dramas in our life, you sealed it with a kiss on my lips, on my forehead, and i cry, and we pushed it up hill, baby push, baby push, baby pushed it up hill as far as we could, now we're rollin' down sour, sour baby, sour, yeah, rollin' down sour right, but why can't we just talk about it?, we used to be such good friends, oh we used to be such good friends, now all we do is fight, and all i wanna do is talk all night, baby talk all night, baby talk all night, baby talk all night, baby talk all night, baby talk all night, baby talk all, why can't we just talk about it?, hey remember when we lit your shoes on fire in a backstreets of new york, and we were only happy cause we had each other together breaking law, and we were on fire, fire baby, fire, talk about fire all night, and westside lovers under midtown cover talk about fire alright, but why can't we just talk about it?, we used to be such good friends, oh we used to be such good friends, now all we do is fight, and all i wanna do is talk all night, baby talk all night, baby talk all night, baby talk all night, baby talk all night, baby talk all night, baby talk all, why can't we just talk about it?, but i was your best thing kissing on the back streets, rollin' in booklyn dirt, and free were the sins made young and so restless, new york won't feel the same, new york, new york, new york won't feel the same, baby talk all night, baby talk all night, baby talk all night, baby talk all night, baby talk all night, baby talk all, why can't we just talk about it?",""
"louise, emma,""https://www.azlyrics.com/e/emmalouise.html","underflow","https://www.azlyrics.com/lyrics/emmalouise/underflow.html","how much time is left?, before the sun is gone, and our hearts are banned, crying in our palms, and i put my white flag in the wind, to let love know i'm giving in, i put my white flag in the wind, and i feel it in the underflow, i feel it in the underflow, i feel it in the underflow, and we miss each other in the dark, like ships in the night, and i cried a puddle, deep into the valley of shoulder blades, and i breathe smoke into the sky, to let love know i'm getting high, there'll be no rest tonight, and i feel it in the underflow, i feel it in the underflow, i feel it in the underflow, but all i want is to feel your love, in a physical form not from over the ocean, just to feel you breathe from beside of me, not in a digital form from across the sea, and all i want is to feel your love, in a physical form not from over the ocean, just to feel you breathe from underneath me, skin on skin and heat on heat, and i feel it in the underflow, i feel it in the underflow, i feel it in the underflow",""
"louise, emma,""https://www.azlyrics.com/e/emmalouise.html","west end kids","https://www.azlyrics.com/lyrics/emmalouise/westendkids.html","this is the suburb where we found love, there was chair where you wrapped your arms around me, so maybe you could walk me to my car, kiss me down to my bones, we were gone from the start, oh, oh, oh, oh, walking these streets only makes me sad, oh, oh, oh, oh, gone and lost, the realest thing that i ever had, and it breaks my heart just to see us there, hand in hand, standing on the corner in a hologram, and i reach but we disappear, all my loneliness is the only thing to find here, west end kids, always stay the same, always stay the same, west end kids, always stay the same, always stay the same, always stay the same, always stay the same, we never did have much, living in a house of fire, friends were in and out, you and i were getting high most of the time, but when our old house burned down, we all huddled in the blankets knowing everything was different now, oh, oh, oh, oh, and seeing these places only brings back pain, oh, oh, oh, oh, gone and lost, the only thing that made me feel sane, and it breaks my heart just to see us there, hand in hand, standing on the corner in a hologram, and i reach but we disappear, all my loneliness is the only thing to find here, west end kids, always stay the same, always stay the same, west end kids, always stay the same, always stay the same, we had it all, it all, it all, we had it all, it all, it all, too much, too much of everything, we had it all, it all, it all, we had it all, it all, it all, we had it all, it all, it all, too much, too much of everything, we had it all, it all, it all, and it breaks my heart just to see us there, hand in hand, standing on the corner in a hologram, and i reach but we disappear, all my loneliness is the only thing to find here, west end kids, always stay the same, always stay the same, west end kids, always stay the same, always stay the same, west end kids, always stay the same, always stay the same, west end kids, always stay the same, always stay the same",""
"louise, emma,""https://www.azlyrics.com/e/emmalouise.html","everything will be fine","https://www.azlyrics.com/lyrics/emmalouise/everythingwillbefine.html","sleep on, you sit still, play with myself, always, come undone, we're not to, be alone, everything will be fine, everything will be fine, everything will be fine, everything will be, he's got the money, i'll bring some sangria, look over the islands, again, touch the air between us, everything will be fine, everything will be fine, everything will be fine, and they are not my thoughts, i'm in a cinema, they are not my thoughts, i'm in a cinema, they are not my thoughts, i'm in a cinema, everything will be okay, everything will be fine, everything will be fine, everything will be fine",""
"louise, emma,""https://www.azlyrics.com/e/emmalouise.html","illuminate","https://www.azlyrics.com/lyrics/emmalouise/illuminate.html","at first i was the dark side of the blade, stay inside and be still, maybe they'll think i'm still the same, and nobody will notice, if i break down, break down inside, i break down, break down, shake me 'till i wake, i know i'm brave, i know i'm braver than this, break this i've made, i'll illuminate, i'll illuminate, watch me, i'll illuminate, i am one million colours in one, i am one, one in a million, i am one million colours in one, i am one, one in a million, watch me i'll illuminate, and have you ever held silence like a knife, to protect yourself from feeling something you know will burn inside, oh, well i was on fire, on fire all the time, now i'm just alive, alive, watch me i'll illuminate, i am one million colours in one, i am one, one in a million, i am one million colours in one, i am one, one in a million, watch me i'll illuminate, but i'm spinnin' in slow motion, i am aluminous like this, i'm spinnin' in slow motion, i am aluminous like this, i'm spinnin' in slow motion, i am aluminous like this, i'm spinnin' in slow motion, watch me i'll illuminate, i am one million colours in one, i am one, one in a million, i am one million colours in one, i am one, one in a million, i am one million colours in one, i am one, one in a million, i am one million colours in one, i am one in a million",""
"louise, emma,""https://www.azlyrics.com/e/emmalouise.html","colours","https://www.azlyrics.com/lyrics/emmalouise/colours.html","i wanna drip in colour, baby, don't paint me beige, my heart is a wildflower, and arch my back, i am a lion's power, tonight, don't try and hold me down, because my heart is a wildfire, and i remember rolling backstreets, hanging out the window with my hair tied up, beauty and the freedom, we were all so young, comparing broken hearts, we were all so young, so young, free, i am a gypsy's daughter, oh and there was only love, you know i was a wild child, oh, so maybe just a taste, i know my body gave you that hunger for love, hunger for love, that's why i'm so dangerous, my body is a wildfire, and i remember rolling backstreets, hanging out the window with my hair tied up, beauty and the freedom, we were all so young, comparing broken hearts, we were all so young, so young, and i remember rolling backstreets, hanging out the window with my hair tied up, beauty and the freedom, we were all so young, comparing broken hearts, we were all so young, so young, and everything we did back then, well it feels so beautiful now, looking back in retrospect, soaked in sepia, waiting for the sun to go down, still always in retrospect, sitting in the backseat with our eyes shut tight, getting high to radiohead, oh and everything felt so beautiful, and i remember rolling backstreets, hanging out the window with my hair tied up, beauty and the freedom, we were all so young, comparing broken hearts, we were all so young, so young, and i remember rolling backstreets, hanging out the window with my hair tied up, beauty and the freedom, we were all so young, comparing broken hearts, we were all so young, so young",""
"louise, emma,""https://www.azlyrics.com/e/emmalouise.html","shut the door","https://www.azlyrics.com/lyrics/emmalouise/shutthedoor.html","just one last night in the cadillac my love, said we wouldn't but we did it, surrendered to what our bodies want, you are my favourite child, sit so comfortably, do i cry like a baby in the cradle when you're rocking over me, and just one last drive through the forest of our love, and a prophet tried to tell me, it's better if you can heal yourself, but they just don't know how much we need each other, and all the beautiful men that fall around me when we do, but i'm only half here, since you've been gone, i think that i've lost myself, and why is it so hard, to breathe when i am, only halfway here",""
"louise, emma,""https://www.azlyrics.com/e/emmalouise.html","nowhere","https://www.azlyrics.com/lyrics/emmalouise/nowhere.html","flowers growing on my chest, that's how i know that i've been stagnant, growing in my bed for too long, and you know honey i know this, when my arms are outstretched, i'm addicted to the freedom, honey, i'm addicted to the freedom, ooh, ooh, ooh, but baby better take me some place, i've never been before, i'm so sick of going nowhere, ooh, i'm so sick of going nowhere babe, open windows my eyes, pull my down tight, i'm a fire in your side, tonight i'll be running for my life, in a silent shower, a comet down the highway, honey, i'm addicted to the freedom, ooh, but baby better take me some place, i've never been before, i'm so sick of going nowhere, ooh, i'm so sick of going nowhere babe, i'm so sick of going nowhere, ooh, i'm so sick of going nowhere baby, hands heavy on my body, honey had a kind kind soul, and i'm so scare that i'll keep on running, like sticks on a river, i'm restless forever, ooh, hands heavy on my body, honey had a kind kind soul, and i'm so scare that i'll keep on running, like sticks on a river, i'm restless forever, ooh, hands heavy on my body, honey had a kind kind soul, and i'm so scare that i'll keep on running, like sticks on a river, i'm restless",""
"louise, emma,""https://www.azlyrics.com/e/emmalouise.html","grace","https://www.azlyrics.com/lyrics/emmalouise/grace.html","), with the moon inside her head, she's my source of grace, and grace is everywhere, she's cooking a meal for me, making sure i'm well, and i'm sure that when we're in heaven, i'll find, that she was actually an angel, she was actually an angel, she was actually an angel, in disguise, photobooth, capturing our youth, with our red wine lips, such broken-hearted fools, and she, laid on the floor with me, waited while i wept, and i'm sure that when we're in heaven, i'll find, that she was actually an angel, she was actually an angel, she was actually an angel, and onto the next life we fly, onto the next life we fly, ooh, onto the next life we fly",""
