"ARTIST_NAME","ARTIST_URL","SONG_NAME","SONG_URL","LYRICS",""
"lizarraga, chuy,""https://www.azlyrics.com/c/chuylizarraga.html","postrado a tus pies","https://www.azlyrics.com/lyrics/chuylizarraga/postradoatuspies.html","por tantas cosas el amor que yo no conocia, al conocerte no pense que mi alma fuera mia, quise ser en un instante solo para ti, y sin pensarlo le ise caso a mi sentir, me fuiste echizando sin que yo me lo supiera, fue cosa rara enamorarme yo de ti, jamas pense sentirme asi como me siento ahora, enamorado rendido ante ti, postrado a tus pies, gritandole al corazon que es tuyo solamente, postrado a tus pies, como un reo condenado a quererte, postrado a tus pies, dependiendo de tu amor unicamente, y sin decir ya mas palabras incoerentes, convencido estoy que mi amor te pertenece. postrado a tus pies, gritandole al corazon que es tuyo solamente, postrado a tus pies, como un reo condenado a quererte, postrado a tus pies, dependiendo de tu amor unicamente, y sin decir ya mas palabras incoerentes, convencido estoy que mi amor te pertenece.",""
"lizarraga, chuy,""https://www.azlyrics.com/c/chuylizarraga.html","dime quien es","https://www.azlyrics.com/lyrics/chuylizarraga/dimequines.html","que nos esta pasando, hace tiempo q te veo fastidiada, un beso mio ya no te provoca nada, y q te duermas sin decir hasta manana, que nos esta matando, sera q hay alguien, q tu amor me esta robando, por q te pasas todo el dia suspirando, y no es por mi lo puedo sentir, ahora tus caricias, son mas frias, tal vez ya no eres solo mia, dime quien es, el q te arranca de mis besos y mi piel, dime quien es, como se atreve arrebatarme, tu corazon de una manera tan cobarde, dime quien es, el q te puso entre la espada y la pared, decidete, por q no quiero mas mentiras, se q un ladron esta robandome tu vida, estoy deseperado, por q tu forma de vestir, estas cambaindo, lo q era solo para mi, estas mostrando, si el color de la tracion lucen tus labios, si vas a abandonarme no me beses, ya dame una respuesta y solo vete, dime quien es, el q te arranca de mis besos y mi piel, dime quien es, como se atreve arrebatarme, tu corazon de una manera tan cobarde, dime quien es, el q te puso entre la espada y la pared, decidete, por q no quiero mas mentiras, se q un ladron esta robandome tu vida",""
"lizarraga, chuy,""https://www.azlyrics.com/c/chuylizarraga.html","no se vivir","https://www.azlyrics.com/lyrics/chuylizarraga/nosvivir.html","sabes medio vivo desde el dia en que te fuiste, ni le encuentro chiste a una vida asi, sabes se marcharon todas esas cosas buenas, penas solo penas hai dentro de mi, todo por aberme equivocado y por aber provocado, que te alejaras de mi, te pido que perdones mis errores, yo no se vivir sin ti, no se vivir, no se vivir, vivir sin ti nose, nose vivir, no se vivir, vivir sin ti nose. sabes medio vivo desde el dia en que te fuiste, ni le encuentro chiste a una vida asi, sabes se marcharon todas esas cosas buenas, penas solo penas hai dentro de mi, todo por aberme equivocado y por aber provocado, que te alejaras de mi, te pido que perdones mis errores, yo no se vivir sin ti, no se vivir, no se vivir, vivir sin ti nose, nose vivir, no se vivir, vivir sin ti nose.",""
"lizarraga, chuy,""https://www.azlyrics.com/c/chuylizarraga.html","no nos alcanzo la noche","https://www.azlyrics.com/lyrics/chuylizarraga/nonosalcanzlanoche.html","es tarde yaa.i ni tu ni yo qeremos irnos, porqe otra vez la noche no nos alcanzo, nos abrazamos, al despedirnos, sabemos que, es prohivido nuestro amor. te marchas tu y yo me quedo aqi pensando, aun recostado en la cama del hotel, tu tienes dueno y yo tengo duena, pero quedamos en volvernos aber.!, no nos alcanzo la nochee. el tiempo no basto para hacer, del amor derrochee no noz alkanzo, la nochee, tu quedaste en volver i yo, aqi esperare dia y noche. dicen por ahi que nuestro amor sta prohivido, i de antemano lo sabemos tu y yo, pero bolbemos a nuestro nido i otra vz, la noche no nos alcanzoo. no nos alcanzo la nochee. el tiempo no basto para hacer, del amor derrochee no noz alkanzo, la nochee, tu quedaste en volver i yo, aqi esperare dia y noche. no nos alcanzo la nochee. el tiempo no basto para hacer, del amor derrochee no noz alkanzo, la nochee, tu quedaste en volver i yo, aqi esperare dia y noche.",""
"lizarraga, chuy,""https://www.azlyrics.com/c/chuylizarraga.html","mi otra mitad","https://www.azlyrics.com/lyrics/chuylizarraga/miotramitad.html","escucha mis palabras, pero que queden dentro de tu alma. talvez te suenen raras, o te parescan un poco antiqudas. escuchalas te ruego y me desprecies si tu quieres luego. pero quiero que sepas que lo que siento por ti no es un juego. y me muero me muero me muero, por decirteeee que eres el agua, que calma mi ser, eres el rio que me da de beber, eres hermosa en tu plenitud, el resplandor cuando va amanecer, eres el aire que las flores mueven, eres mi risa que todo lo puede, eres mi aire para respirar, eres el centro de mi realidad.mi otra mitad!, escucha mis palabras, pero que queden dentro de tu alma. talvez te suenen raras, o te parescan un poco antiqudas. escuchalas te ruego y me desprecies si tu quieres luego. pero quiero que sepas que lo que siento por ti no es un juego. y me muero me muero me muero, por decirteeee que eres el agua, que calma mi ser, eres el rio que me da de beber, eres hermosa en tu plenitud, el resplandor cuando va amanecer, eres el aire que las flores mueven, eres mi risa que todo lo puede, eres mi aire para respirar, eres el centro de mi realidad.mi otra mitad!",""
"lizarraga, chuy,""https://www.azlyrics.com/c/chuylizarraga.html","la buchona","https://www.azlyrics.com/lyrics/chuylizarraga/labuchona.html","ey ey ey!, ay viene la buchona vestida y a la moda, sus unas decoradas su boca bien pintada, ay viene ya la plebe montada en su cheyyenne, con musica de banda corridos suene y suene. botellas de buchanas lleva por el malecon, que buena esta la fiesta que empieze el pachangon. ey ey ey!, yo tengo una vecina que es muy coquetona, le gusta hablar de party es una buchona, le gusta tomar whisky y tambien tequila, le gusta junto con sus amigas, ay viene la buchona vestida y a la moda, sus unas decoradas su boca bien pintada, ay viene ya la plebe montada en su cheyyenne, con musica de banda corridos suene y suene. botellas de buchanas lleva por el malecon, que buena esta la fiesta que empieze el pachangon. yo tengo un vecina. ay viene la buchona.",""
"lizarraga, chuy,""https://www.azlyrics.com/c/chuylizarraga.html","no lo beses","https://www.azlyrics.com/lyrics/chuylizarraga/nolobeses.html","se muy bien que te vas y no piensas hablar, y que al menos pretendes nunca regresar, pero vida dejame que te bendiga, por que asi es la vida y se que volveras, que ha llegado el momento en que quieres volar, comparar otros besos y formas de amar, soy humano y lo entiendo, no detengo tus anhelos de probar tu libertad, se que existe alguien mas que busca tu amor, que es algo normal, que estas en tu derecho, y no lo puedo evitar, pero no lo beses como ami, no lo toques nunca asi, pues yo nunca besos como a ti te beso, cuando me tropiezo por ahi, pero no lo mires como a mi, no lo acaricies nunca asi, por tu bien lo digo por que si lo haces,te vas a acordar de mi, tal vez creas que estoy loco por pensar asi, por dejarte partir y alejarte de mi, pero vida se te olvida que eres mia, y tu partida solo es parte del vivir",""
"lizarraga, chuy,""https://www.azlyrics.com/c/chuylizarraga.html","mudanzas a la luna","https://www.azlyrics.com/lyrics/chuylizarraga/mudanzasalaluna.html","puedes empezar por ignorar, y descoronar mis ilusiones, aunque te largaras a la luna, te perseguiran mis intenciones, puedes platicar que andas con otro, para que lo escuchen mis oidos, si quieres matarme de un coraje, dale un beso cuando haya testigos, voy a platicar con el babozo, que te esta bajando las estrellas, le hacen falta muchas cualidades, para tener suerte con las bellas, voy atravesar la camioneta, cuando te aparezcas por la calle, si no quieres verme de rodillas, ve rezando a dios pa que no te halle, porque si te encuentro, gritare que te amo, aunque no recuerdes, ni como me llamo, la reaccion de un hombre despechado, es ponerse pedo en las cantinas, dejar la cartera sin dinero, y quedar tirado en una esquina, voy a platicar con el babozo, que te esta bajando las estrellas, le hacen falta muchas cualidades, para tener suerte con las bellas, voy atravesar la camioneta, cuando te aparezcas por la calle, si no quieres verme de rodillas, ve rezando a dios pa que no te halle, porque si te encuentro, gritare que te amo, aunque no recuerdes, ni como me llamo",""
"lizarraga, chuy,""https://www.azlyrics.com/c/chuylizarraga.html","la serenata de un loco","https://www.azlyrics.com/lyrics/chuylizarraga/lasernatadeunloco.html","me vine a dar el gusto de cantarte en tu ventana, y me importa muy poco si te quedas en la cama, voy a cantar gritar desahogarme hasta la manana, si sales pa' correrme pues te canto con mas ganas. entre mas me batees mas te traere serenata, asi que lo siento por los vecinos de tu casa, van a tener que aguantarme todas mis desveladas, soy aguerrido terco y de carrera muy larga, jalo la banda, jalo un norteno, me traigo al piolas o a los portenos, cuando no hay paca, los takataka, al calentura, le marco al perro, & si de plano no encuentro nada, vengo & te canto como loco en la ventana, se que te vale madre cuanto te quiero cabrona, no estoy pa darte el gusto de por fin dejarte sola, seguire aqui fregando insistiendo seas mi novia, no importa cuantas veces me mandes mucho a al rona, en la cuadra que vives todos me tienen tachado, le dejo un tiradero de botes y hago un ruidajo, ni se diga en tu casa me tienen aborrecido, y ponen veladoras p'a ver si ya no me arrimo, jalo la banda, jalo un norteno, me traigo al piolas o a los portenos, cuando no hay paca, los takataka, al calentura, le marco al perro, & si de plano no encuentro nada, vengo & te canto como loco en la ventana",""
"lizarraga, chuy,""https://www.azlyrics.com/c/chuylizarraga.html","te mirabas mas bonita","https://www.azlyrics.com/lyrics/chuylizarraga/temirabasmsbonita.html","me acorde de ti y te llame, por que era necesario decirte que te amo, a estas horas de la madrugada, si te desperte, perdon nina mimada, te mirabas mas bonita en mis brazos, besandome como nadie me ha besado, te mirabas mas bonita cuando estabas a mi lado, te mirabas mas bonita en mi cama y sin tu ropa, haciendo el amor conmigo y sudando gota a gota, te mirabas mas bonita enojada por mi culpa, te mirabas mas bonita tu delante y yo detras, queriendote detenerte terminando de pelear, te mirabas mas bonita sintiendo celos por mi, porque tubo que acabar, te mirabas mas bonita en mis brazos, besandome como nadie me ha besado, te mirabas mas bonita cuando estabas a mi lado, te mirabas mas bonita en mi cama y sin tu ropa, haciendo el amor conmigo y sudando gota a gota, te mirabas mas bonita enojada por mi culpa, te mirabas mas bonita tu delante y yo detras, queriendote detenerte terminando de pelear, te mirabas mas bonita sintiendo celos por mi, porque tubo que acabar nunca lo entendi",""
